Volume,vw,Open,Close,High,Low,timestamp,n
917.05842,171.0446,171.03,171.088,171.088,171.03,2026-07-29 17:40:00,40
701.0,171.0563,171.09,171.09,171.09,171.09,2026-07-29 17:41:00,41
630.0,171.1011,171.15,171.15,171.15,171.15,2026-07-29 17:42:00,46
1016.0,171.2558,171.29,171.29,171.29,171.27,2026-07-29 17:44:00,69
723.0,171.2318,171.185,171.185,171.185,171.185,2026-07-29 17:45:00,38
527.5935,171.4559,171.1598,171.1598,171.1598,171.1598,2026-07-29 17:47:00,23
3891.22,171.2392,171.27,171.12,171.335,171.12,2026-07-29 17:49:00,86
2289.0,171.2928,171.2,171.615,171.615,171.2,2026-07-29 17:50:00,93
284.0,171.1219,171.12,171.1,171.12,171.1,2026-07-29 17:51:00,14
428.0,171.2696,171.35,171.24,171.35,171.24,2026-07-29 17:53:00,20
853.871379,171.5067,171.37,171.37,171.37,171.37,2026-07-29 17:54:00,27
265.0,171.3186,171.385,171.385,171.385,171.385,2026-07-29 17:55:00,20
446.0,171.4024,171.39,171.41,171.41,171.39,2026-07-29 17:56:00,17
1101.21732,171.332,171.4,171.35,171.4,171.16,2026-07-29 17:57:00,43
869.0,171.3914,171.26,171.21,171.26,171.21,2026-07-29 17:58:00,41
1410.041,171.5303,171.44,171.445,171.445,171.44,2026-07-29 17:59:00,61
1639.6861,171.913,171.71,171.84,171.84,171.71,2026-07-29 18:00:00,88
766.290453,172.5077,172.215,172.48,172.48,172.215,2026-07-29 18:01:00,46
9562.0,172.1901,172.06,171.74,172.54,171.74,2026-07-29 18:02:00,128
1738.0,171.8921,171.83,171.79,172.0,171.79,2026-07-29 18:03:00,113
1620.0,171.5895,171.63,171.39,171.775,171.39,2026-07-29 18:05:00,63
915.0,171.3102,171.19,171.19,171.19,171.19,2026-07-29 18:06:00,44
1142.876232,171.3391,171.19,170.855,171.19,170.8,2026-07-29 18:07:00,33
461.0,170.8197,170.87,170.87,170.87,170.87,2026-07-29 18:08:00,26
1315.0,171.0359,170.84,170.87,170.87,170.84,2026-07-29 18:09:00,40
478.0,171.2146,171.37,171.02,171.37,171.02,2026-07-29 18:11:00,38
1739.0,171.235,171.24,171.255,171.255,171.24,2026-07-29 18:14:00,58
1215.150457,171.6794,171.48,171.76,171.76,171.48,2026-07-29 18:17:00,66
1095.10472,172.0057,172.08,172.11,172.11,172.08,2026-07-29 18:18:00,53
2237.0083,171.8752,171.91,171.85,172.01,171.85,2026-07-29 18:19:00,98
709.0,171.6772,171.53,171.53,171.53,171.53,2026-07-29 18:20:00,31
495.163172,171.5019,171.42,171.42,171.42,171.42,2026-07-29 18:22:00,32
536.042783,171.4682,171.29,171.61,171.61,171.29,2026-07-29 18:23:00,22
